local_time,kastemperatuur,buitentemperatuur,onderbuis,wind_zijde_raamstand,energiedoek
24/09/2022 6:20 AM,18.2,13.8,37.6,14.5,94.2
24/09/2022 6:25 AM,18.2,13.7,37.5,14.5,94.2
24/09/2022 6:30 AM,18.2,13.8,37.2,14.5,94.2
24/09/2022 6:35 AM,18.2,13.8,37.2,14.5,94.2
24/09/2022 6:40 AM,18.2,13.8,37.3,14.5,94.2
24/09/2022 6:45 AM,18.2,13.8,37.1,14.5,94.2
24/09/2022 6:50 AM,18.2,13.7,37,14.5,94.2
24/09/2022 6:55 AM,18.2,13.7,36.9,14.5,94.2
24/09/2022 7:00 AM,18.2,13.7,36.8,0,94.2
24/09/2022 7:05 AM,18.2,13.7,36.8,0,94.2
24/09/2022 7:10 AM,18.2,13.6,36.6,0,91.2
24/09/2022 7:15 AM,18.2,13.6,36.6,0,91.2
24/09/2022 7:20 AM,18.2,13.7,36.6,0,91.2
24/09/2022 7:25 AM,18.2,13.7,36.6,0,91.2
24/09/2022 7:30 AM,18.2,13.7,36.5,0,91.2
24/09/2022 7:35 AM,18.2,13.7,36.3,0,91.2
24/09/2022 7:40 AM,18.2,13.7,36.5,0,91.2
24/09/2022 7:45 AM,17.9,13.7,36.4,0,88.4
24/09/2022 7:50 AM,17.6,13.7,36.3,0,85.4
24/09/2022 7:55 AM,17.6,13.7,36.4,0,85.4
24/09/2022 8:00 AM,17.7,13.7,37,0,85.4
24/09/2022 8:05 AM,17.8,13.7,37,0,85.4
24/09/2022 8:10 AM,17.9,13.7,37.1,0,85.4
24/09/2022 8:15 AM,17.8,13.7,37.2,0,85.4
24/09/2022 8:20 AM,17.8,13.7,37.2,0,85.4
24/09/2022 8:25 AM,17.9,13.6,37.2,0,85.4
24/09/2022 8:30 AM,17.9,13.7,37.1,0,85.4
24/09/2022 8:35 AM,17.9,13.8,37,0,85.4
24/09/2022 8:40 AM,17.9,13.9,37.1,0,85.4
24/09/2022 8:45 AM,18.1,14,37.2,0,85.4
24/09/2022 8:50 AM,18.3,14.1,37.2,0,80
24/09/2022 8:55 AM,18.3,14.1,37.2,0,71.9
24/09/2022 9:00 AM,18.3,14.2,36.6,0,5
24/09/2022 9:05 AM,18.1,14.1,35.9,0,0
24/09/2022 9:10 AM,18,14.1,35.7,0,0
24/09/2022 9:15 AM,18.1,14.1,35.7,0,0
24/09/2022 9:20 AM,18.2,14.1,35.6,0,0
24/09/2022 9:25 AM,18.3,14.1,35.4,0,0
24/09/2022 9:30 AM,18.5,14.3,36.1,0,0
24/09/2022 9:35 AM,18.6,14.3,36,0,0
24/09/2022 9:40 AM,18.9,14.4,35.9,0,0
24/09/2022 9:45 AM,19,14.4,35.7,0,0
24/09/2022 9:50 AM,18.7,14.3,35.8,0,0
24/09/2022 9:55 AM,18.8,14.3,36,0,0
24/09/2022 10:00 AM,18.7,14.3,34.6,0,0
24/09/2022 10:05 AM,18.9,14.3,33.6,0,0
24/09/2022 10:10 AM,18.9,14.3,33.4,0,0
24/09/2022 10:15 AM,19.1,14.4,33.4,0,0
24/09/2022 10:20 AM,19.3,14.4,33.4,0,0
24/09/2022 10:25 AM,19.4,14.3,33.4,0,0
24/09/2022 10:30 AM,19.4,14.2,32.9,0,0
24/09/2022 10:35 AM,19.4,14.3,33.6,0,0
24/09/2022 10:40 AM,19.3,14.1,33.6,0,0
24/09/2022 10:45 AM,19.2,14.2,33.9,0,0
24/09/2022 10:50 AM,19.3,14.3,34,0,0
24/09/2022 10:55 AM,19.5,14.4,34,0,0
24/09/2022 11:00 AM,19.7,14.6,34,0,0
24/09/2022 11:05 AM,19.8,14.5,34.1,0,0
24/09/2022 11:10 AM,20,14.6,34.2,0,0
24/09/2022 11:15 AM,20,14.7,34.3,0,0
24/09/2022 11:20 AM,20.1,14.7,32.6,0,0
24/09/2022 11:25 AM,20,14.8,31.9,0,0
24/09/2022 11:30 AM,19.9,14.9,31.5,0,0
24/09/2022 11:35 AM,20.2,14.9,32.5,0,0
24/09/2022 11:40 AM,20.3,15,32.7,0,0
24/09/2022 11:45 AM,20.8,15.2,32.3,0,0
24/09/2022 11:50 AM,20.3,15.2,31.7,0,0
24/09/2022 11:55 AM,20.1,15.2,31.2,0,0
24/09/2022 12:00 PM,20.4,15.2,31.2,0,0
24/09/2022 12:05 PM,20.5,15.2,31.5,0,0
24/09/2022 12:10 PM,20.4,14.9,31.5,0,0
24/09/2022 12:15 PM,20.3,14.9,31.4,0,0
24/09/2022 12:20 PM,20.1,14.7,31.1,0,0
24/09/2022 12:25 PM,20.4,14.8,30.7,0,0
24/09/2022 12:30 PM,20.4,14.9,30.8,0,0
24/09/2022 12:35 PM,20.5,14.5,30.8,0,0
24/09/2022 12:40 PM,20.5,14.1,30.8,0,0
24/09/2022 12:45 PM,20.6,14,30.9,0,0
24/09/2022 12:50 PM,20.7,14,30.4,0,0
24/09/2022 12:55 PM,20.7,13.9,30.6,0,0
24/09/2022 1:00 PM,20.6,13.8,30.5,0,0
24/09/2022 1:05 PM,20.8,14,30.3,0,0
24/09/2022 1:10 PM,20.8,14.1,30.4,0,0
24/09/2022 1:15 PM,20.9,14.4,30.4,0,0
24/09/2022 1:20 PM,20.9,14.5,30.2,0,0
24/09/2022 1:25 PM,20.7,14.5,30.3,0,0
24/09/2022 1:30 PM,20.4,14.6,30.3,0,0
24/09/2022 1:35 PM,20.4,14.6,30.3,0,0
24/09/2022 1:40 PM,20.6,14.6,30.1,0,0
24/09/2022 1:45 PM,20.6,14.7,29.9,0,0
24/09/2022 1:50 PM,20.9,14.7,29.9,0,0
24/09/2022 1:55 PM,21,14.8,29.9,0,0
24/09/2022 2:00 PM,20.7,15,29.9,0,0
24/09/2022 2:05 PM,20.6,15,29.9,0,0
24/09/2022 2:10 PM,20.6,15.1,29.9,0,0
24/09/2022 2:15 PM,20.7,15.1,29.9,0,0
24/09/2022 2:20 PM,20.8,15.1,29.8,0,0
24/09/2022 2:25 PM,20.7,15.3,29.7,0,0
24/09/2022 2:30 PM,20.9,15.3,29.9,0,0
24/09/2022 2:35 PM,20.9,15.4,29.5,0,0
24/09/2022 2:40 PM,21,15.6,29.8,0,0
24/09/2022 2:45 PM,21,15.8,29.7,0,0
24/09/2022 2:50 PM,21.1,15.8,0,0,0
24/09/2022 2:55 PM,21.4,16.1,0,0,0
24/09/2022 3:00 PM,21.2,16.2,0,0,0
24/09/2022 3:05 PM,21.5,16.5,0,0,0
24/09/2022 3:10 PM,21.6,16.5,0,0,0
24/09/2022 3:15 PM,21.8,16.9,0,0,0
24/09/2022 3:20 PM,21.6,16.8,0,0,0
24/09/2022 3:25 PM,21.5,16.9,0,0,0
24/09/2022 3:30 PM,21.4,16.8,0,0,0
24/09/2022 3:35 PM,21.2,16.7,0,0,0
24/09/2022 3:40 PM,21.3,16.7,0,0,0
24/09/2022 3:45 PM,21.1,16.7,0,0,0
24/09/2022 3:50 PM,21,16.8,0,0,0
24/09/2022 3:55 PM,21,16.8,0,0,0
24/09/2022 4:00 PM,21.1,16.7,0,0,0
24/09/2022 4:05 PM,21.2,16.9,0,0,0
24/09/2022 4:10 PM,21.4,16.9,0,0,0
24/09/2022 4:15 PM,21.1,16.8,0,0,0
24/09/2022 4:20 PM,21,16.8,0,0,0
24/09/2022 4:25 PM,21,16.8,0,0,0
24/09/2022 4:30 PM,20.9,16.9,0,0,0
24/09/2022 4:35 PM,21,16.9,0,0,0
24/09/2022 4:40 PM,21.4,17.1,0,0,0
24/09/2022 4:45 PM,21.8,17.4,0,0,0
24/09/2022 4:50 PM,21.8,17.6,0,0,0
24/09/2022 4:55 PM,21.1,17.4,0,0,0
24/09/2022 5:00 PM,21,17.3,0,0,0
24/09/2022 5:05 PM,21.3,17.5,0,0,0
24/09/2022 5:10 PM,21.2,17.6,0,0,0
24/09/2022 5:15 PM,21.2,17.6,0,0,0
24/09/2022 5:20 PM,20.9,16.9,0,0,0
24/09/2022 5:25 PM,20.7,17,0,0,5
24/09/2022 5:30 PM,21,17.3,0,0,79.7
24/09/2022 5:35 PM,21.4,17,0,0,82.6
24/09/2022 5:40 PM,21.4,17.3,0,0,84.7
24/09/2022 5:45 PM,21.3,17.3,0,0,86.4
24/09/2022 5:50 PM,21.2,17.2,0,0,87.6
24/09/2022 5:55 PM,21,17,0,0,88.9
24/09/2022 6:00 PM,20.7,17.2,0,0,90.2
24/09/2022 6:05 PM,20.7,16.9,0,0,91.1
24/09/2022 6:10 PM,20.6,17,0,0,92.8
24/09/2022 6:15 PM,20.5,16.9,0,0,94.7
24/09/2022 6:20 PM,20.5,16.8,0,0,96.4
24/09/2022 6:25 PM,20.6,16.8,0,0,98.4
24/09/2022 6:30 PM,20.6,16.9,0,0,100
24/09/2022 6:35 PM,20.6,16.6,0,0,100
24/09/2022 6:40 PM,20.6,16.4,0,0,100
24/09/2022 6:45 PM,20.5,16.5,0,0,100
24/09/2022 6:50 PM,20.5,16.4,0,0,100
24/09/2022 6:55 PM,20.4,16.2,0,0,100
24/09/2022 7:00 PM,20.3,16.1,0,0,100
24/09/2022 7:05 PM,20.2,15.9,0,0,100
24/09/2022 7:10 PM,20.1,15.7,0,0,100
24/09/2022 7:15 PM,19.9,15.6,0,0,100
24/09/2022 7:20 PM,19.8,15.5,0,0,100
24/09/2022 7:25 PM,19.7,15.4,0,0,100
24/09/2022 7:30 PM,19.6,15.3,0,0,100
24/09/2022 7:35 PM,19.4,15.1,0,0,100
24/09/2022 7:40 PM,19.3,15,0,0,100
24/09/2022 7:45 PM,19.2,14.9,0,0,100
24/09/2022 7:50 PM,19.1,14.8,0,0,100
24/09/2022 7:55 PM,19,14.8,0,0,100
24/09/2022 8:00 PM,18.8,14.7,0,0,100
24/09/2022 8:05 PM,18.7,14.6,0,0,100
24/09/2022 8:10 PM,18.7,14.6,0,0,100
24/09/2022 8:15 PM,18.6,14.6,0,0,100
24/09/2022 8:20 PM,18.4,14.5,0,0,100
24/09/2022 8:25 PM,18.4,14.4,0,0,100
24/09/2022 8:30 PM,18.3,14.4,0,0,100
24/09/2022 8:35 PM,18.2,14.4,0,0,100
24/09/2022 8:40 PM,18.1,14.4,0,0,100
24/09/2022 8:45 PM,18.1,14.3,0,0,100
24/09/2022 8:50 PM,18,14.1,0,0,100
24/09/2022 8:55 PM,17.9,14.1,0,0,100
24/09/2022 9:00 PM,17.8,14,38,0,100
24/09/2022 9:05 PM,17.7,14.1,28.2,0,100
24/09/2022 9:10 PM,17.7,14,23.1,0,100
24/09/2022 9:15 PM,17.8,14,22.7,0,100
24/09/2022 9:20 PM,17.7,14,23.4,0,100
24/09/2022 9:25 PM,17.6,14,29.5,0,100
24/09/2022 9:30 PM,17.6,13.8,30.7,0,100
24/09/2022 9:35 PM,17.5,13.8,27.3,0,100
24/09/2022 9:40 PM,17.4,13.7,24.9,0,100
24/09/2022 9:45 PM,17.4,13.7,24.6,0,100
24/09/2022 9:50 PM,17.4,13.7,26,0,100
24/09/2022 9:55 PM,17.3,13.7,28.2,0,100
24/09/2022 10:00 PM,17.3,13.7,28.6,0,100
24/09/2022 10:05 PM,17.2,13.6,26.9,0,100
24/09/2022 10:10 PM,17.2,13.6,26,0,100
24/09/2022 10:15 PM,17.2,13.5,25.9,0,100
24/09/2022 10:20 PM,17.1,13.5,26.9,0,100
24/09/2022 10:25 PM,17.1,13.5,27.5,0,100
24/09/2022 10:30 PM,17,13.4,27.7,0,100
24/09/2022 10:35 PM,17,13.5,26.9,0,100
24/09/2022 10:40 PM,17,13.3,26.5,0,100
24/09/2022 10:45 PM,17,13.1,26.4,0,100
24/09/2022 10:50 PM,16.9,12.9,27,0,100
24/09/2022 10:55 PM,16.9,12.9,27.1,0,100
24/09/2022 11:00 PM,16.8,12.8,27.1,0,100
24/09/2022 11:05 PM,16.8,12.7,26.8,0,100
24/09/2022 11:10 PM,16.7,12.8,26.8,0,100
24/09/2022 11:15 PM,16.7,12.9,26.8,0,100
24/09/2022 11:20 PM,16.7,13.2,27,0,100
24/09/2022 11:25 PM,16.6,13.2,27,0,100
24/09/2022 11:30 PM,16.6,13.1,27,0,100
24/09/2022 11:35 PM,16.6,12.8,27,0,100
24/09/2022 11:40 PM,16.6,12.6,26.9,0,100
24/09/2022 11:45 PM,16.5,12.5,26.8,0,100
24/09/2022 11:50 PM,16.5,12.4,26.8,0,100
24/09/2022 11:55 PM,16.4,12.4,26.8,0,100
25/09/2022 12:00 AM,16.4,12.4,26.8,0,100
25/09/2022 12:05 AM,16.4,12.6,24.9,0,100
25/09/2022 12:10 AM,16.4,12.6,24.7,0,100
25/09/2022 12:15 AM,16.3,12.6,24.5,0,100
25/09/2022 12:20 AM,16.3,12.4,24.9,0,100
25/09/2022 12:25 AM,16.3,12.3,24.7,0,100
25/09/2022 12:30 AM,16.2,12.3,24.4,0,100
25/09/2022 12:35 AM,16.2,12.2,23.5,0,100
25/09/2022 12:40 AM,16.1,12.2,23.3,0,100
25/09/2022 12:45 AM,16.1,12.3,23.1,0,100
25/09/2022 12:50 AM,16,12.3,23.3,0,100
25/09/2022 12:55 AM,15.9,12.3,23.3,0,100
25/09/2022 1:00 AM,15.9,12.3,23,0,100
25/09/2022 1:05 AM,15.9,12.3,22.5,0,100
25/09/2022 1:10 AM,15.8,12.2,22.3,0,100
25/09/2022 1:15 AM,15.8,12.1,22.4,0,100
25/09/2022 1:20 AM,15.7,12.1,22.4,0,100
25/09/2022 1:25 AM,15.7,12,22.2,0,100
25/09/2022 1:30 AM,15.6,12,22,0,100
25/09/2022 1:35 AM,15.6,11.9,21.9,0,100
25/09/2022 1:40 AM,15.6,11.9,21.8,0,100
25/09/2022 1:45 AM,15.5,11.8,21.9,0,100
25/09/2022 1:50 AM,15.5,11.7,21.9,0,100
25/09/2022 1:55 AM,15.4,11.7,21.9,0,100
25/09/2022 2:00 AM,15.4,11.6,21.6,0,100
25/09/2022 2:05 AM,15.3,11.5,20.5,0,100
25/09/2022 2:10 AM,15.2,11.4,20.7,0,100
25/09/2022 2:15 AM,15.2,11.4,20.6,0,100
25/09/2022 2:20 AM,15.2,11.4,20.6,0,100
25/09/2022 2:25 AM,15.1,11.4,20.6,0,100
25/09/2022 2:30 AM,15,11.4,20.3,0,100
25/09/2022 2:35 AM,15,11.4,20,0,100
25/09/2022 2:40 AM,15,11.5,20.2,0,100
25/09/2022 2:45 AM,14.9,11.6,21.1,0,100
25/09/2022 2:50 AM,14.9,11.6,22,0,100
25/09/2022 2:55 AM,14.8,11.6,23.7,0,100
25/09/2022 3:00 AM,14.8,11.4,23,0,100
25/09/2022 3:05 AM,14.8,11.5,23,0,100
25/09/2022 3:10 AM,14.8,11.7,23,0,100
25/09/2022 3:15 AM,14.8,11.7,23,0,100
25/09/2022 3:20 AM,14.8,11.6,23.2,0,100
25/09/2022 3:25 AM,14.8,11.5,23.7,0,100
25/09/2022 3:30 AM,14.8,11.4,23.6,0,100
25/09/2022 3:35 AM,14.8,11.4,23.3,0,100
25/09/2022 3:40 AM,14.8,11.2,23.1,0,100
25/09/2022 3:45 AM,14.8,11.2,23.1,0,100
25/09/2022 3:50 AM,14.8,11,23.1,0,100
25/09/2022 3:55 AM,14.9,10.9,23.3,0,100
25/09/2022 4:00 AM,14.9,11.1,23.5,0,100
25/09/2022 4:05 AM,14.9,11.2,23.8,0,100
25/09/2022 4:10 AM,15,11.5,24.6,0,100
25/09/2022 4:15 AM,15,11.7,24.8,0,100
25/09/2022 4:20 AM,15,11.8,25.5,0,100
25/09/2022 4:25 AM,15.1,11.9,25.7,0,100
25/09/2022 4:30 AM,15.1,11.8,26.2,0,100
25/09/2022 4:35 AM,15.1,11.7,26.4,0,100
25/09/2022 4:40 AM,15.2,11.7,30.7,0,100
25/09/2022 4:45 AM,15.1,11.6,32.4,0,100
25/09/2022 4:50 AM,15.2,11.5,33,0,100
25/09/2022 4:55 AM,15.2,11.5,33,0,100
25/09/2022 5:00 AM,15.2,11.5,33.2,0,100
25/09/2022 5:05 AM,15.3,11.5,34,0,100
25/09/2022 5:10 AM,15.4,11.4,35.1,0,100
25/09/2022 5:15 AM,15.4,11.4,36.3,0,100
25/09/2022 5:20 AM,15.5,11.8,36.7,0,100
25/09/2022 5:25 AM,15.6,11.9,39.1,0,100
25/09/2022 5:30 AM,15.7,11.8,36.7,0,100
25/09/2022 5:35 AM,15.8,11.8,37.2,0,100
25/09/2022 5:40 AM,15.8,11.6,37.2,0,100
25/09/2022 5:45 AM,15.8,11.4,36.9,0,100
25/09/2022 5:50 AM,15.9,11.3,37,0,100
25/09/2022 5:55 AM,15.9,11.2,36.7,0,100
25/09/2022 6:00 AM,15.9,11,36.7,0,100
25/09/2022 6:05 AM,16,11,36.6,0,100
25/09/2022 6:10 AM,16,11,36.7,0,100
25/09/2022 6:15 AM,16,11,36.8,0,100
25/09/2022 6:20 AM,16.1,11.1,36.7,0,100
25/09/2022 6:25 AM,16.1,10.9,36.7,0,100
25/09/2022 6:30 AM,16.2,10.8,36.6,0,100
25/09/2022 6:35 AM,16.2,10.6,36.4,0,100
25/09/2022 6:40 AM,16.2,10.6,36.5,0,100
25/09/2022 6:45 AM,16.1,10.5,36.3,0,100
25/09/2022 6:50 AM,16.1,10.6,36.4,0,100
25/09/2022 6:55 AM,16.2,10.7,36.6,0,100
25/09/2022 7:00 AM,16.2,10.9,36.6,0,100
25/09/2022 7:05 AM,16.2,10.9,36.5,0,100
25/09/2022 7:10 AM,16.3,10.9,36.4,0,100
25/09/2022 7:15 AM,16.3,11.1,36.6,0,100
25/09/2022 7:20 AM,16.4,11.1,36.5,0,100
25/09/2022 7:25 AM,16.4,11.1,36.4,0,100
25/09/2022 7:30 AM,16.4,11,36.4,0,100
25/09/2022 7:35 AM,16.4,11,36.3,0,100
25/09/2022 7:40 AM,16.4,10.9,36.4,0,100
25/09/2022 7:45 AM,16.5,10.8,36.7,0,100
25/09/2022 7:50 AM,16.5,10.8,36.7,0,100
25/09/2022 7:55 AM,16.6,10.8,36.8,0,100
25/09/2022 8:00 AM,16.7,10.9,36.7,0,100
25/09/2022 8:05 AM,16.8,11.1,36.5,0,100
25/09/2022 8:10 AM,16.9,11.8,35.9,0,100
25/09/2022 8:15 AM,17,11.8,35.8,0,100
25/09/2022 8:20 AM,17.1,11.5,35.8,0,100
25/09/2022 8:25 AM,17.2,11.3,35.7,0,100
25/09/2022 8:30 AM,17.3,11.2,35.5,0,100
25/09/2022 8:35 AM,17.3,11.1,35.4,0,100
25/09/2022 8:40 AM,17.4,11.2,35.1,0,100
25/09/2022 8:45 AM,17.5,11.2,35.1,0,100
25/09/2022 8:50 AM,17.6,11.2,34.9,0,79.8
25/09/2022 8:55 AM,17.3,11.3,35,0,71.5
25/09/2022 9:00 AM,17.2,11.5,35,0,63.4
25/09/2022 9:05 AM,17,11.6,34.9,0,54.8
25/09/2022 9:10 AM,17,11.8,35.3,0,0
25/09/2022 9:15 AM,17.2,11.7,35.2,0,0
25/09/2022 9:20 AM,17.2,11.9,35.2,0,0
25/09/2022 9:25 AM,17.4,12,35.3,0,0
25/09/2022 9:30 AM,17.5,12,35.3,0,0
25/09/2022 9:35 AM,17.7,12.3,35.4,0,0
25/09/2022 9:40 AM,17.8,12.3,35.3,0,0
25/09/2022 9:45 AM,18,12.4,35.5,0,0
25/09/2022 9:50 AM,18.2,12.4,35.6,0,0
25/09/2022 9:55 AM,18.4,12.6,35.9,0,0
25/09/2022 10:00 AM,18.5,12.7,36,0,0
25/09/2022 10:05 AM,18.9,12.9,36,0,0
25/09/2022 10:10 AM,19.1,13.1,35.6,0,0
25/09/2022 10:15 AM,19.4,13.2,35.7,0,0
25/09/2022 10:20 AM,19.6,13.4,35.4,0,0
25/09/2022 10:25 AM,19.8,13.6,35.1,0,0
25/09/2022 10:30 AM,20.7,13.9,34.5,0,0
25/09/2022 10:35 AM,21.2,14.3,33.6,0,0
25/09/2022 10:40 AM,20.9,14.5,33.8,0,0
25/09/2022 10:45 AM,21,14.7,34,0,0
25/09/2022 10:50 AM,20.8,14.6,0,0,0
25/09/2022 10:55 AM,21.2,15.2,0,0,0
25/09/2022 11:00 AM,21.5,15.4,0,0,0
25/09/2022 11:05 AM,21.5,15.5,0,0,0
25/09/2022 11:10 AM,21.8,15.3,0,0,0
25/09/2022 11:15 AM,21.7,15.4,0,0,0
25/09/2022 11:20 AM,21.7,15.4,0,0,0
25/09/2022 11:25 AM,21.7,15.9,0,0,0
25/09/2022 11:30 AM,21.8,16.3,0,36.9,0
25/09/2022 11:35 AM,23.3,15.9,0,36.5,0
25/09/2022 11:40 AM,23.7,15.6,0,48.3,0
25/09/2022 11:45 AM,23.6,15.6,0,62.1,0
25/09/2022 11:50 AM,22.7,15.5,0,66.7,0
25/09/2022 11:55 AM,22.1,15.5,0,66.7,0
25/09/2022 12:00 PM,22.1,15.4,0,50.8,0
25/09/2022 12:05 PM,22.2,15.3,0,50.8,0
25/09/2022 12:10 PM,22.2,15.5,0,42.7,0
25/09/2022 12:15 PM,22.6,15.3,0,42.7,0
25/09/2022 12:20 PM,22.5,15.5,0,42.7,0
25/09/2022 12:25 PM,22.2,15.1,0,42.7,0
25/09/2022 12:30 PM,22.9,15.4,0,40.3,0
25/09/2022 12:35 PM,23.5,15.6,0,40.1,0
25/09/2022 12:40 PM,24.2,15.6,0,51.3,0
25/09/2022 12:45 PM,24.3,15.6,0,51,0
25/09/2022 12:50 PM,24,15.5,0,52,0
25/09/2022 12:55 PM,23.5,15.3,0,52,0
25/09/2022 1:00 PM,23.7,15.8,0,52,0
25/09/2022 1:05 PM,24.3,15.8,0,51.9,0
25/09/2022 1:10 PM,24.6,15.8,0,52,0
25/09/2022 1:15 PM,24.1,15.8,0,51.9,0
25/09/2022 1:20 PM,23.6,15.6,0,52,0
25/09/2022 1:25 PM,23.2,15.6,0,52,0
25/09/2022 1:30 PM,23.2,15.5,0,59.4,0
25/09/2022 1:35 PM,23.2,15.3,0,59.4,0
25/09/2022 1:40 PM,23,15.4,0,59.4,0
25/09/2022 1:45 PM,22.8,15.7,0,59.4,0
25/09/2022 1:50 PM,23.4,16.2,0,45.4,0
25/09/2022 1:55 PM,24,16.1,0,45.4,0
25/09/2022 2:00 PM,24,16,0,45.4,0
25/09/2022 2:05 PM,24.2,16.4,0,45.4,0
25/09/2022 2:10 PM,24.7,16.5,0,47.4,0
25/09/2022 2:15 PM,24.6,15.9,0,47.5,0
25/09/2022 2:20 PM,24.7,16.1,0,47.5,0
25/09/2022 2:25 PM,24.3,16,0,59.8,0
25/09/2022 2:30 PM,24.5,15.7,0,53.5,0
25/09/2022 2:35 PM,24.4,15.8,0,53.5,0
25/09/2022 2:40 PM,24.7,16.1,0,53.5,0
25/09/2022 2:45 PM,24.9,16.3,0,53.3,0
25/09/2022 2:50 PM,24.5,16,0,58.9,0
25/09/2022 2:55 PM,23.7,15.8,0,58.7,0
25/09/2022 3:00 PM,23.5,15.5,0,50.8,0
25/09/2022 3:05 PM,23.5,16.1,0,50.6,0
25/09/2022 3:10 PM,23.3,15.6,0,43.6,0
25/09/2022 3:15 PM,23.2,15.7,0,37.4,0
25/09/2022 3:20 PM,22.9,15.3,0,37.3,0
25/09/2022 3:25 PM,22.4,15.3,0,30.8,0
25/09/2022 3:30 PM,22.3,15.3,0,29.8,0
25/09/2022 3:35 PM,22.7,15.7,0,29.9,0
25/09/2022 3:40 PM,23.7,15.8,0,40,0
25/09/2022 3:45 PM,24.3,16.1,0,40.1,0
25/09/2022 3:50 PM,23.8,15.8,0,52,0
25/09/2022 3:55 PM,23.1,15.4,0,51.9,0
25/09/2022 4:00 PM,22.5,15.2,0,42.7,0
25/09/2022 4:05 PM,21.7,14.8,0,31.8,0
25/09/2022 4:10 PM,21.6,14.5,0,28.9,0
25/09/2022 4:15 PM,21.6,14.7,0,19.6,0
25/09/2022 4:20 PM,21.8,14.8,0,19.6,0
25/09/2022 4:25 PM,21.7,14.8,0,19.6,0
25/09/2022 4:30 PM,21.8,14.9,0,17.8,0
25/09/2022 4:35 PM,21.6,14.9,0,18.1,0
25/09/2022 4:40 PM,21.5,14.5,0,0,0
25/09/2022 4:45 PM,21.4,14.3,0,4.8,8.3
25/09/2022 4:50 PM,21.3,14.2,0,0,0
25/09/2022 4:55 PM,21.3,14.5,0,3.3,0
25/09/2022 5:00 PM,21.5,14.6,0,0,5
25/09/2022 5:05 PM,21.4,14.9,0,0,43.9
25/09/2022 5:10 PM,21.8,15.5,0,0,0
25/09/2022 5:15 PM,22,15.8,0,0,0
25/09/2022 5:20 PM,21.9,15.6,0,0,5
25/09/2022 5:25 PM,21.9,15.4,0,0,78.4
25/09/2022 5:30 PM,22.1,15.6,0,0,81.3
25/09/2022 5:35 PM,22.2,15.2,0,0,83.3
25/09/2022 5:40 PM,21.8,15.1,0,0,85.1
25/09/2022 5:45 PM,21.6,14.8,0,14.3,86.8
25/09/2022 5:50 PM,21.4,14.9,0,6.9,88.8
25/09/2022 5:55 PM,21.4,14.9,0,7.1,91.4
25/09/2022 6:00 PM,21.4,14.9,0,0.9,93.9
25/09/2022 6:05 PM,21.3,14.8,0,1.2,96.6
25/09/2022 6:10 PM,21.2,14.8,0,0.9,99.4
25/09/2022 6:15 PM,21.2,14.7,0,0,100
25/09/2022 6:20 PM,21.2,14.7,0,0,100
25/09/2022 6:25 PM,21.2,14.7,0,0,100
25/09/2022 6:30 PM,21.2,14.7,0,0,100
25/09/2022 6:35 PM,21.1,14.7,0,0,100
25/09/2022 6:40 PM,21,14.7,0,0,100
25/09/2022 6:45 PM,21,14.5,0,0,100
25/09/2022 6:50 PM,20.9,13.2,0,0,100
25/09/2022 6:55 PM,20.7,12.7,0,0,100
25/09/2022 7:00 PM,20.5,12.6,0,0,100
25/09/2022 7:05 PM,20.4,12.6,0,0,100
25/09/2022 7:10 PM,20.3,12.6,0,0,100
25/09/2022 7:15 PM,20.2,12.6,0,0,100
25/09/2022 7:20 PM,20,12.6,0,0,100
25/09/2022 7:25 PM,19.9,12.6,0,0,100
25/09/2022 7:30 PM,19.7,12.6,0,0.6,100
25/09/2022 7:35 PM,19.6,12.7,0,0,100
25/09/2022 7:40 PM,19.4,12.7,0,0,100
25/09/2022 7:45 PM,19.3,12.6,0,0,100
25/09/2022 7:50 PM,19.2,12.6,0,0,100
25/09/2022 7:55 PM,19,12.5,0,0,100
25/09/2022 8:00 PM,18.9,12.3,0,0,100
25/09/2022 8:05 PM,18.8,12.3,0,0.6,100
25/09/2022 8:10 PM,18.7,12.4,0,0,100
25/09/2022 8:15 PM,18.6,12.5,0,0.6,100
25/09/2022 8:20 PM,18.5,12.5,48.9,2.7,98.4
25/09/2022 8:25 PM,18.4,12.7,36.3,4.8,96.6
25/09/2022 8:30 PM,18.2,12.9,27.3,0,94.5
25/09/2022 8:35 PM,18.1,12.7,23.6,3,94.5
25/09/2022 8:40 PM,18.1,12.7,24.2,8.7,94.5
25/09/2022 8:45 PM,18.1,12.6,25.3,8.7,94.5
25/09/2022 8:50 PM,18,12.6,32.3,11.1,94.5
25/09/2022 8:55 PM,17.9,12.6,31.1,10.9,94.5
25/09/2022 9:00 PM,17.8,12.6,27.5,10.9,94.5
25/09/2022 9:05 PM,17.7,12.4,25.6,11.1,94.5
25/09/2022 9:10 PM,17.6,12.3,25.7,11.1,94.5
25/09/2022 9:15 PM,17.5,12.2,27.7,10.9,94.5
25/09/2022 9:20 PM,17.4,12.2,29.7,11.3,94.5
25/09/2022 9:25 PM,17.3,12.1,29.1,11.1,94.5
25/09/2022 9:30 PM,17.2,11.9,27.4,11.1,94.5
25/09/2022 9:35 PM,17.1,11.8,26.7,11.1,94.5
25/09/2022 9:40 PM,17,11.8,26.6,11.1,94.5
25/09/2022 9:45 PM,16.9,11.6,27.7,11.3,94.5
